host_ts,topic,payload_len,payload
2026-07-17T06:03:16,health_monitor/node_2/cs_ppg,311,"{""ts"":39245,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6600,0.7141,0.7646,0.8090,0.8451,0.8710,0.8854,0.8873,0.8765,0.8533,0.8184,0.7734,0.7201,0.6607,0.5979,0.5342,0.4726,0.4156,0.3657,0.3249,0.2950,0.2772,0.2720,0.2795,0.2991,0.3297,0.3697,0.4171,0.4694,0.5243,0.5789,0.6307]}"
2026-07-17T06:03:16,health_monitor/node_1/cs_imu,1529,"{""ts"":39276,""finger"":true,""mean_ax"":0.1000,""ax"":[0.4900,0.5258,0.5605,0.5928,0.6219,0.6467,0.6664,0.6804,0.6883,0.6898,0.6848,0.6735,0.6563,0.6337,0.6065,0.5755,0.5417,0.5063,0.4704,0.4350,0.4015,0.3708,0.3440,0.3219,0.3052,0.2945,0.2901,0.2922,0.3006,0.3152,0.3354,0.3607],""mean_ay"":0.2000,""ay"":[0.7583,0.7749,0.7856,0.7899,0.7878,0.7793,0.7646,0.7444,0.7191,0.6897,0.6570,0.6222,0.5863,0.5506,0.5161,0.4840,0.4554,0.4311,0.4119,0.3985,0.3913,0.3905,0.3961,0.4080,0.4258,0.4489,0.4765,0.5079,0.5418,0.5774,0.6133,0.6485],""mean_az"":0.3000,""az"":[0.8719,0.8540,0.8309,0.8032,0.7718,0.7378,0.7023,0.6664,0.6312,0.5979,0.5676,0.5413,0.5197,0.5037,0.4937,0.4900,0.4928,0.5020,0.5172,0.5380,0.5637,0.5936,0.6265,0.6615,0.6974,0.7330,0.7673,0.7991,0.8273,0.8511,0.8697,0.8825],""mean_gx"":0.4000,""gx"":[0.8182,0.7823,0.7467,0.7124,0.6807,0.6524,0.6287,0.6101,0.5974,0.5909,0.5908,0.5971,0.6097,0.6281,0.6518,0.6799,0.7115,0.7457,0.7814,0.8173,0.8523,0.8853,0.9153,0.9412,0.9622,0.9776,0.9870,0.9900,0.9865,0.9768,0.9609,0.9396],""mean_gy"":0.5000,""gy"":[0.7386,0.7177,0.7023,0.6930,0.6900,0.6935,0.7034,0.7192,0.7406,0.7669,0.7971,0.8303,0.8654,0.9014,0.9369,0.9710,1.0024,1.0302,1.0535,1.0715,1.0836,1.0895,1.0889,1.0819,1.0687,1.0497,1.0256,0.9970,0.9651,0.9307,0.8950,0.8591],""mean_gz"":0.6000,""gz"":[0.7982,0.8115,0.8305,0.8547,0.8832,0.9152,0.9496,0.9854,1.0212,1.0561,1.0888,1.1184,1.1437,1.1642,1.1789,1.1876,1.1899,1.1858,1.1753,1.1588,1.1369,1.1102,1.0796,1.0462,1.0109,0.9750,0.9395,0.9057,0.8746,0.8472,0.8244,0.8070],""relayed_by"":2}"
2026-07-17T06:03:19,health_monitor/node_2/cs_ppg,311,"{""ts"":42275,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6700,0.7241,0.7746,0.8190,0.8551,0.8810,0.8954,0.8973,0.8865,0.8633,0.8284,0.7834,0.7301,0.6707,0.6079,0.5442,0.4826,0.4256,0.3757,0.3349,0.3050,0.2872,0.2820,0.2895,0.3091,0.3397,0.3797,0.4271,0.4794,0.5343,0.5889,0.6407]}"
2026-07-17T06:03:19,health_monitor/node_1/cs_imu,1529,"{""ts"":42301,""finger"":true,""mean_ax"":0.1000,""ax"":[0.5200,0.5558,0.5905,0.6228,0.6519,0.6767,0.6964,0.7104,0.7183,0.7198,0.7148,0.7035,0.6863,0.6637,0.6365,0.6055,0.5717,0.5363,0.5004,0.4650,0.4315,0.4008,0.3740,0.3519,0.3352,0.3245,0.3201,0.3222,0.3306,0.3452,0.3654,0.3907],""mean_ay"":0.2000,""ay"":[0.7883,0.8049,0.8156,0.8199,0.8178,0.8093,0.7946,0.7744,0.7491,0.7197,0.6870,0.6522,0.6163,0.5806,0.5461,0.5140,0.4854,0.4611,0.4419,0.4285,0.4213,0.4205,0.4261,0.4380,0.4558,0.4789,0.5065,0.5379,0.5718,0.6074,0.6433,0.6785],""mean_az"":0.3000,""az"":[0.9019,0.8840,0.8609,0.8332,0.8018,0.7678,0.7323,0.6964,0.6612,0.6279,0.5976,0.5713,0.5497,0.5337,0.5237,0.5200,0.5228,0.5320,0.5472,0.5680,0.5937,0.6236,0.6565,0.6915,0.7274,0.7630,0.7973,0.8291,0.8573,0.8811,0.8997,0.9125],""mean_gx"":0.4000,""gx"":[0.8482,0.8123,0.7767,0.7424,0.7107,0.6824,0.6587,0.6401,0.6274,0.6209,0.6208,0.6271,0.6397,0.6581,0.6818,0.7099,0.7415,0.7757,0.8114,0.8473,0.8823,0.9153,0.9453,0.9712,0.9922,1.0076,1.0170,1.0200,1.0165,1.0068,0.9909,0.9696],""mean_gy"":0.5000,""gy"":[0.7686,0.7477,0.7323,0.7230,0.7200,0.7235,0.7334,0.7492,0.7706,0.7969,0.8271,0.8603,0.8954,0.9314,0.9669,1.0010,1.0324,1.0602,1.0835,1.1015,1.1136,1.1195,1.1189,1.1119,1.0987,1.0797,1.0556,1.0270,0.9951,0.9607,0.9250,0.8891],""mean_gz"":0.6000,""gz"":[0.8282,0.8415,0.8605,0.8847,0.9132,0.9452,0.9796,1.0154,1.0512,1.0861,1.1188,1.1484,1.1737,1.1942,1.2089,1.2176,1.2199,1.2158,1.2053,1.1888,1.1669,1.1402,1.1096,1.0762,1.0409,1.0050,0.9695,0.9357,0.9046,0.8772,0.8544,0.8370],""relayed_by"":2}"
2026-07-17T06:03:22,health_monitor/node_2/cs_ppg,311,"{""ts"":45302,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6800,0.7341,0.7846,0.8290,0.8651,0.8910,0.9054,0.9073,0.8965,0.8733,0.8384,0.7934,0.7401,0.6807,0.6179,0.5542,0.4926,0.4356,0.3857,0.3449,0.3150,0.2972,0.2920,0.2995,0.3191,0.3497,0.3897,0.4371,0.4894,0.5443,0.5989,0.6507]}"
2026-07-17T06:03:22,health_monitor/node_1/cs_imu,1529,"{""ts"":45325,""finger"":true,""mean_ax"":0.1000,""ax"":[0.5500,0.5858,0.6205,0.6528,0.6819,0.7067,0.7264,0.7404,0.7483,0.7498,0.7448,0.7335,0.7163,0.6937,0.6665,0.6355,0.6017,0.5663,0.5304,0.4950,0.4615,0.4308,0.4040,0.3819,0.3652,0.3545,0.3501,0.3522,0.3606,0.3752,0.3954,0.4207],""mean_ay"":0.2000,""ay"":[0.8183,0.8349,0.8456,0.8499,0.8478,0.8393,0.8246,0.8044,0.7791,0.7497,0.7170,0.6822,0.6463,0.6106,0.5761,0.5440,0.5154,0.4911,0.4719,0.4585,0.4513,0.4505,0.4561,0.4680,0.4858,0.5089,0.5365,0.5679,0.6018,0.6374,0.6733,0.7085],""mean_az"":0.3000,""az"":[0.9319,0.9140,0.8909,0.8632,0.8318,0.7978,0.7623,0.7264,0.6912,0.6579,0.6276,0.6013,0.5797,0.5637,0.5537,0.5500,0.5528,0.5620,0.5772,0.5980,0.6237,0.6536,0.6865,0.7215,0.7574,0.7930,0.8273,0.8591,0.8873,0.9111,0.9297,0.9425],""mean_gx"":0.4000,""gx"":[0.8782,0.8423,0.8067,0.7724,0.7407,0.7124,0.6887,0.6701,0.6574,0.6509,0.6508,0.6571,0.6697,0.6881,0.7118,0.7399,0.7715,0.8057,0.8414,0.8773,0.9123,0.9453,0.9753,1.0012,1.0222,1.0376,1.0470,1.0500,1.0465,1.0368,1.0209,0.9996],""mean_gy"":0.5000,""gy"":[0.7986,0.7777,0.7623,0.7530,0.7500,0.7535,0.7634,0.7792,0.8006,0.8269,0.8571,0.8903,0.9254,0.9614,0.9969,1.0310,1.0624,1.0902,1.1135,1.1315,1.1436,1.1495,1.1489,1.1419,1.1287,1.1097,1.0856,1.0570,1.0251,0.9907,0.9550,0.9191],""mean_gz"":0.6000,""gz"":[0.8582,0.8715,0.8905,0.9147,0.9432,0.9752,1.0096,1.0454,1.0812,1.1161,1.1488,1.1784,1.2037,1.2242,1.2389,1.2476,1.2499,1.2458,1.2353,1.2188,1.1969,1.1702,1.1396,1.1062,1.0709,1.0350,0.9995,0.9657,0.9346,0.9072,0.8844,0.8670],""relayed_by"":2}"
2026-07-17T06:03:25,health_monitor/node_2/cs_ppg,311,"{""ts"":48328,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6900,0.7441,0.7946,0.8390,0.8751,0.9010,0.9154,0.9173,0.9065,0.8833,0.8484,0.8034,0.7501,0.6907,0.6279,0.5642,0.5026,0.4456,0.3957,0.3549,0.3250,0.3072,0.3020,0.3095,0.3291,0.3597,0.3997,0.4471,0.4994,0.5543,0.6089,0.6607]}"
2026-07-17T06:03:25,health_monitor/node_1/cs_imu,1529,"{""ts"":48350,""finger"":true,""mean_ax"":0.1000,""ax"":[0.5800,0.6158,0.6505,0.6828,0.7119,0.7367,0.7564,0.7704,0.7783,0.7798,0.7748,0.7635,0.7463,0.7237,0.6965,0.6655,0.6317,0.5963,0.5604,0.5250,0.4915,0.4608,0.4340,0.4119,0.3952,0.3845,0.3801,0.3822,0.3906,0.4052,0.4254,0.4507],""mean_ay"":0.2000,""ay"":[0.8483,0.8649,0.8756,0.8799,0.8778,0.8693,0.8546,0.8344,0.8091,0.7797,0.7470,0.7122,0.6763,0.6406,0.6061,0.5740,0.5454,0.5211,0.5019,0.4885,0.4813,0.4805,0.4861,0.4980,0.5158,0.5389,0.5665,0.5979,0.6318,0.6674,0.7033,0.7385],""mean_az"":0.3000,""az"":[0.9619,0.9440,0.9209,0.8932,0.8618,0.8278,0.7923,0.7564,0.7212,0.6879,0.6576,0.6313,0.6097,0.5937,0.5837,0.5800,0.5828,0.5920,0.6072,0.6280,0.6537,0.6836,0.7165,0.7515,0.7874,0.8230,0.8573,0.8891,0.9173,0.9411,0.9597,0.9725],""mean_gx"":0.4000,""gx"":[0.9082,0.8723,0.8367,0.8024,0.7707,0.7424,0.7187,0.7001,0.6874,0.6809,0.6808,0.6871,0.6997,0.7181,0.7418,0.7699,0.8015,0.8357,0.8714,0.9073,0.9423,0.9753,1.0053,1.0312,1.0522,1.0676,1.0770,1.0800,1.0765,1.0668,1.0509,1.0296],""mean_gy"":0.5000,""gy"":[0.8286,0.8077,0.7923,0.7830,0.7800,0.7835,0.7934,0.8092,0.8306,0.8569,0.8871,0.9203,0.9554,0.9914,1.0269,1.0610,1.0924,1.1202,1.1435,1.1615,1.1736,1.1795,1.1789,1.1719,1.1587,1.1397,1.1156,1.0870,1.0551,1.0207,0.9850,0.9491],""mean_gz"":0.6000,""gz"":[0.8882,0.9015,0.9205,0.9447,0.9732,1.0052,1.0396,1.0754,1.1112,1.1461,1.1788,1.2084,1.2337,1.2542,1.2689,1.2776,1.2799,1.2758,1.2653,1.2488,1.2269,1.2002,1.1696,1.1362,1.1009,1.0650,1.0295,0.9957,0.9646,0.9372,0.9144,0.8970],""relayed_by"":2}"
2026-07-17T06:03:28,health_monitor/node_2/cs_ppg,311,"{""ts"":51350,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7000,0.7541,0.8046,0.8490,0.8851,0.9110,0.9254,0.9273,0.9165,0.8933,0.8584,0.8134,0.7601,0.7007,0.6379,0.5742,0.5126,0.4556,0.4057,0.3649,0.3350,0.3172,0.3120,0.3195,0.3391,0.3697,0.4097,0.4571,0.5094,0.5643,0.6189,0.6707]}"
2026-07-17T06:03:28,health_monitor/node_1/cs_imu,1529,"{""ts"":51378,""finger"":true,""mean_ax"":0.1000,""ax"":[0.6100,0.6458,0.6805,0.7128,0.7419,0.7667,0.7864,0.8004,0.8083,0.8098,0.8048,0.7935,0.7763,0.7537,0.7265,0.6955,0.6617,0.6263,0.5904,0.5550,0.5215,0.4908,0.4640,0.4419,0.4252,0.4145,0.4101,0.4122,0.4206,0.4352,0.4554,0.4807],""mean_ay"":0.2000,""ay"":[0.8783,0.8949,0.9056,0.9099,0.9078,0.8993,0.8846,0.8644,0.8391,0.8097,0.7770,0.7422,0.7063,0.6706,0.6361,0.6040,0.5754,0.5511,0.5319,0.5185,0.5113,0.5105,0.5161,0.5280,0.5458,0.5689,0.5965,0.6279,0.6618,0.6974,0.7333,0.7685],""mean_az"":0.3000,""az"":[0.9919,0.9740,0.9509,0.9232,0.8918,0.8578,0.8223,0.7864,0.7512,0.7179,0.6876,0.6613,0.6397,0.6237,0.6137,0.6100,0.6128,0.6220,0.6372,0.6580,0.6837,0.7136,0.7465,0.7815,0.8174,0.8530,0.8873,0.9191,0.9473,0.9711,0.9897,1.0025],""mean_gx"":0.4000,""gx"":[0.9382,0.9023,0.8667,0.8324,0.8007,0.7724,0.7487,0.7301,0.7174,0.7109,0.7108,0.7171,0.7297,0.7481,0.7718,0.7999,0.8315,0.8657,0.9014,0.9373,0.9723,1.0053,1.0353,1.0612,1.0822,1.0976,1.1070,1.1100,1.1065,1.0968,1.0809,1.0596],""mean_gy"":0.5000,""gy"":[0.8586,0.8377,0.8223,0.8130,0.8100,0.8135,0.8234,0.8392,0.8606,0.8869,0.9171,0.9503,0.9854,1.0214,1.0569,1.0910,1.1224,1.1502,1.1735,1.1915,1.2036,1.2095,1.2089,1.2019,1.1887,1.1697,1.1456,1.1170,1.0851,1.0507,1.0150,0.9791],""mean_gz"":0.6000,""gz"":[0.9182,0.9315,0.9505,0.9747,1.0032,1.0352,1.0696,1.1054,1.1412,1.1761,1.2088,1.2384,1.2637,1.2842,1.2989,1.3076,1.3099,1.3058,1.2953,1.2788,1.2569,1.2302,1.1996,1.1662,1.1309,1.0950,1.0595,1.0257,0.9946,0.9672,0.9444,0.9270],""relayed_by"":2}"
2026-07-17T06:03:31,health_monitor/node_2/cs_ppg,311,"{""ts"":54378,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7100,0.7641,0.8146,0.8590,0.8951,0.9210,0.9354,0.9373,0.9265,0.9033,0.8684,0.8234,0.7701,0.7107,0.6479,0.5842,0.5226,0.4656,0.4157,0.3749,0.3450,0.3272,0.3220,0.3295,0.3491,0.3797,0.4197,0.4671,0.5194,0.5743,0.6289,0.6807]}"
2026-07-17T06:03:31,health_monitor/node_1/cs_imu,1529,"{""ts"":54401,""finger"":true,""mean_ax"":0.1000,""ax"":[0.6400,0.6758,0.7105,0.7428,0.7719,0.7967,0.8164,0.8304,0.8383,0.8398,0.8348,0.8235,0.8063,0.7837,0.7565,0.7255,0.6917,0.6563,0.6204,0.5850,0.5515,0.5208,0.4940,0.4719,0.4552,0.4445,0.4401,0.4422,0.4506,0.4652,0.4854,0.5107],""mean_ay"":0.2000,""ay"":[0.9083,0.9249,0.9356,0.9399,0.9378,0.9293,0.9146,0.8944,0.8691,0.8397,0.8070,0.7722,0.7363,0.7006,0.6661,0.6340,0.6054,0.5811,0.5619,0.5485,0.5413,0.5405,0.5461,0.5580,0.5758,0.5989,0.6265,0.6579,0.6918,0.7274,0.7633,0.7985],""mean_az"":0.3000,""az"":[1.0219,1.0040,0.9809,0.9532,0.9218,0.8878,0.8523,0.8164,0.7812,0.7479,0.7176,0.6913,0.6697,0.6537,0.6437,0.6400,0.6428,0.6520,0.6672,0.6880,0.7137,0.7436,0.7765,0.8115,0.8474,0.8830,0.9173,0.9491,0.9773,1.0011,1.0197,1.0325],""mean_gx"":0.4000,""gx"":[0.9682,0.9323,0.8967,0.8624,0.8307,0.8024,0.7787,0.7601,0.7474,0.7409,0.7408,0.7471,0.7597,0.7781,0.8018,0.8299,0.8615,0.8957,0.9314,0.9673,1.0023,1.0353,1.0653,1.0912,1.1122,1.1276,1.1370,1.1400,1.1365,1.1268,1.1109,1.0896],""mean_gy"":0.5000,""gy"":[0.8886,0.8677,0.8523,0.8430,0.8400,0.8435,0.8534,0.8692,0.8906,0.9169,0.9471,0.9803,1.0154,1.0514,1.0869,1.1210,1.1524,1.1802,1.2035,1.2215,1.2336,1.2395,1.2389,1.2319,1.2187,1.1997,1.1756,1.1470,1.1151,1.0807,1.0450,1.0091],""mean_gz"":0.6000,""gz"":[0.9482,0.9615,0.9805,1.0047,1.0332,1.0652,1.0996,1.1354,1.1712,1.2061,1.2388,1.2684,1.2937,1.3142,1.3289,1.3376,1.3399,1.3358,1.3253,1.3088,1.2869,1.2602,1.2296,1.1962,1.1609,1.1250,1.0895,1.0557,1.0246,0.9972,0.9744,0.9570],""relayed_by"":2}"
2026-07-17T06:03:34,health_monitor/node_2/cs_ppg,311,"{""ts"":57401,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7200,0.7741,0.8246,0.8690,0.9051,0.9310,0.9454,0.9473,0.9365,0.9133,0.8784,0.8334,0.7801,0.7207,0.6579,0.5942,0.5326,0.4756,0.4257,0.3849,0.3550,0.3372,0.3320,0.3395,0.3591,0.3897,0.4297,0.4771,0.5294,0.5843,0.6389,0.6907]}"
2026-07-17T06:03:34,health_monitor/node_1/cs_imu,1529,"{""ts"":57425,""finger"":true,""mean_ax"":0.1000,""ax"":[0.6700,0.7058,0.7405,0.7728,0.8019,0.8267,0.8464,0.8604,0.8683,0.8698,0.8648,0.8535,0.8363,0.8137,0.7865,0.7555,0.7217,0.6863,0.6504,0.6150,0.5815,0.5508,0.5240,0.5019,0.4852,0.4745,0.4701,0.4722,0.4806,0.4952,0.5154,0.5407],""mean_ay"":0.2000,""ay"":[0.9383,0.9549,0.9656,0.9699,0.9678,0.9593,0.9446,0.9244,0.8991,0.8697,0.8370,0.8022,0.7663,0.7306,0.6961,0.6640,0.6354,0.6111,0.5919,0.5785,0.5713,0.5705,0.5761,0.5880,0.6058,0.6289,0.6565,0.6879,0.7218,0.7574,0.7933,0.8285],""mean_az"":0.3000,""az"":[1.0519,1.0340,1.0109,0.9832,0.9518,0.9178,0.8823,0.8464,0.8112,0.7779,0.7476,0.7213,0.6997,0.6837,0.6737,0.6700,0.6728,0.6820,0.6972,0.7180,0.7437,0.7736,0.8065,0.8415,0.8774,0.9130,0.9473,0.9791,1.0073,1.0311,1.0497,1.0625],""mean_gx"":0.4000,""gx"":[0.9982,0.9623,0.9267,0.8924,0.8607,0.8324,0.8087,0.7901,0.7774,0.7709,0.7708,0.7771,0.7897,0.8081,0.8318,0.8599,0.8915,0.9257,0.9614,0.9973,1.0323,1.0653,1.0953,1.1212,1.1422,1.1576,1.1670,1.1700,1.1665,1.1568,1.1409,1.1196],""mean_gy"":0.5000,""gy"":[0.9186,0.8977,0.8823,0.8730,0.8700,0.8735,0.8834,0.8992,0.9206,0.9469,0.9771,1.0103,1.0454,1.0814,1.1169,1.1510,1.1824,1.2102,1.2335,1.2515,1.2636,1.2695,1.2689,1.2619,1.2487,1.2297,1.2056,1.1770,1.1451,1.1107,1.0750,1.0391],""mean_gz"":0.6000,""gz"":[0.9782,0.9915,1.0105,1.0347,1.0632,1.0952,1.1296,1.1654,1.2012,1.2361,1.2688,1.2984,1.3237,1.3442,1.3589,1.3676,1.3699,1.3658,1.3553,1.3388,1.3169,1.2902,1.2596,1.2262,1.1909,1.1550,1.1195,1.0857,1.0546,1.0272,1.0044,0.9870],""relayed_by"":2}"
2026-07-17T06:03:37,health_monitor/node_2/cs_ppg,311,"{""ts"":60429,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6300,0.6841,0.7346,0.7790,0.8151,0.8410,0.8554,0.8573,0.8465,0.8233,0.7884,0.7434,0.6901,0.6307,0.5679,0.5042,0.4426,0.3856,0.3357,0.2949,0.2650,0.2472,0.2420,0.2495,0.2691,0.2997,0.3397,0.3871,0.4394,0.4943,0.5489,0.6007]}"
2026-07-17T06:03:37,health_monitor/node_1/cs_imu,1514,"{""ts"":60448,""finger"":true,""mean_ax"":0.1000,""ax"":[0.7000,0.7358,0.7705,0.8028,0.8319,0.8567,0.8764,0.8904,0.8983,0.8998,0.8948,0.8835,0.8663,0.8437,0.8165,0.7855,0.7517,0.7163,0.6804,0.6450,0.6115,0.5808,0.5540,0.5319,0.5152,0.5045,0.5001,0.5022,0.5106,0.5252,0.5454,0.5707],""mean_ay"":0.2000,""ay"":[0.9683,0.9849,0.9956,0.9999,0.9978,0.9893,0.9746,0.9544,0.9291,0.8997,0.8670,0.8322,0.7963,0.7606,0.7261,0.6940,0.6654,0.6411,0.6219,0.6085,0.6013,0.6005,0.6061,0.6180,0.6358,0.6589,0.6865,0.7179,0.7518,0.7874,0.8233,0.8585],""mean_az"":0.3000,""az"":[1.0819,1.0640,1.0409,1.0132,0.9818,0.9478,0.9123,0.8764,0.8412,0.8079,0.7776,0.7513,0.7297,0.7137,0.7037,0.7000,0.7028,0.7120,0.7272,0.7480,0.7737,0.8036,0.8365,0.8715,0.9074,0.9430,0.9773,1.0091,1.0373,1.0611,1.0797,1.0925],""mean_gx"":0.4000,""gx"":[1.0282,0.9923,0.9567,0.9224,0.8907,0.8624,0.8387,0.8201,0.8074,0.8009,0.8008,0.8071,0.8197,0.8381,0.8618,0.8899,0.9215,0.9557,0.9914,1.0273,1.0623,1.0953,1.1253,1.1512,1.1722,1.1876,1.1970,1.2000,1.1965,1.1868,1.1709,1.1496],""mean_gy"":0.5000,""gy"":[0.9486,0.9277,0.9123,0.9030,0.9000,0.9035,0.9134,0.9292,0.9506,0.9769,1.0071,1.0403,1.0754,1.1114,1.1469,1.1810,1.2124,1.2402,1.2635,1.2815,1.2936,1.2995,1.2989,1.2919,1.2787,1.2597,1.2356,1.2070,1.1751,1.1407,1.1050,1.0691],""mean_gz"":0.6000,""gz"":[1.0082,1.0215,1.0405,1.0647,1.0932,1.1252,1.1596,1.1954,1.2312,1.2661,1.2988,1.3284,1.3537,1.3742,1.3889,1.3976,1.3999,1.3958,1.3853,1.3688,1.3469,1.3202,1.2896,1.2562,1.2209,1.1850,1.1495,1.1157,1.0846,1.0572,1.0344,1.0170]}"
2026-07-17T06:03:40,health_monitor/node_2/cs_ppg,311,"{""ts"":63454,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6400,0.6941,0.7446,0.7890,0.8251,0.8510,0.8654,0.8673,0.8565,0.8333,0.7984,0.7534,0.7001,0.6407,0.5779,0.5142,0.4526,0.3956,0.3457,0.3049,0.2750,0.2572,0.2520,0.2595,0.2791,0.3097,0.3497,0.3971,0.4494,0.5043,0.5589,0.6107]}"
2026-07-17T06:03:40,health_monitor/node_1/cs_imu,1514,"{""ts"":63469,""finger"":true,""mean_ax"":0.1000,""ax"":[0.7300,0.7658,0.8005,0.8328,0.8619,0.8867,0.9064,0.9204,0.9283,0.9298,0.9248,0.9135,0.8963,0.8737,0.8465,0.8155,0.7817,0.7463,0.7104,0.6750,0.6415,0.6108,0.5840,0.5619,0.5452,0.5345,0.5301,0.5322,0.5406,0.5552,0.5754,0.6007],""mean_ay"":0.2000,""ay"":[0.9983,1.0149,1.0256,1.0299,1.0278,1.0193,1.0046,0.9844,0.9591,0.9297,0.8970,0.8622,0.8263,0.7906,0.7561,0.7240,0.6954,0.6711,0.6519,0.6385,0.6313,0.6305,0.6361,0.6480,0.6658,0.6889,0.7165,0.7479,0.7818,0.8174,0.8533,0.8885],""mean_az"":0.3000,""az"":[1.1119,1.0940,1.0709,1.0432,1.0118,0.9778,0.9423,0.9064,0.8712,0.8379,0.8076,0.7813,0.7597,0.7437,0.7337,0.7300,0.7328,0.7420,0.7572,0.7780,0.8037,0.8336,0.8665,0.9015,0.9374,0.9730,1.0073,1.0391,1.0673,1.0911,1.1097,1.1225],""mean_gx"":0.4000,""gx"":[1.0582,1.0223,0.9867,0.9524,0.9207,0.8924,0.8687,0.8501,0.8374,0.8309,0.8308,0.8371,0.8497,0.8681,0.8918,0.9199,0.9515,0.9857,1.0214,1.0573,1.0923,1.1253,1.1553,1.1812,1.2022,1.2176,1.2270,1.2300,1.2265,1.2168,1.2009,1.1796],""mean_gy"":0.5000,""gy"":[0.9786,0.9577,0.9423,0.9330,0.9300,0.9335,0.9434,0.9592,0.9806,1.0069,1.0371,1.0703,1.1054,1.1414,1.1769,1.2110,1.2424,1.2702,1.2935,1.3115,1.3236,1.3295,1.3289,1.3219,1.3087,1.2897,1.2656,1.2370,1.2051,1.1707,1.1350,1.0991],""mean_gz"":0.6000,""gz"":[1.0382,1.0515,1.0705,1.0947,1.1232,1.1552,1.1896,1.2254,1.2612,1.2961,1.3288,1.3584,1.3837,1.4042,1.4189,1.4276,1.4299,1.4258,1.4153,1.3988,1.3769,1.3502,1.3196,1.2862,1.2509,1.2150,1.1795,1.1457,1.1146,1.0872,1.0644,1.0470]}"
2026-07-17T06:03:43,health_monitor/node_2/cs_ppg,311,"{""ts"":66478,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6500,0.7041,0.7546,0.7990,0.8351,0.8610,0.8754,0.8773,0.8665,0.8433,0.8084,0.7634,0.7101,0.6507,0.5879,0.5242,0.4626,0.4056,0.3557,0.3149,0.2850,0.2672,0.2620,0.2695,0.2891,0.3197,0.3597,0.4071,0.4594,0.5143,0.5689,0.6207]}"
2026-07-17T06:03:43,health_monitor/node_1/cs_imu,1514,"{""ts"":66488,""finger"":true,""mean_ax"":0.1000,""ax"":[0.7600,0.7958,0.8305,0.8628,0.8919,0.9167,0.9364,0.9504,0.9583,0.9598,0.9548,0.9435,0.9263,0.9037,0.8765,0.8455,0.8117,0.7763,0.7404,0.7050,0.6715,0.6408,0.6140,0.5919,0.5752,0.5645,0.5601,0.5622,0.5706,0.5852,0.6054,0.6307],""mean_ay"":0.2000,""ay"":[1.0283,1.0449,1.0556,1.0599,1.0578,1.0493,1.0346,1.0144,0.9891,0.9597,0.9270,0.8922,0.8563,0.8206,0.7861,0.7540,0.7254,0.7011,0.6819,0.6685,0.6613,0.6605,0.6661,0.6780,0.6958,0.7189,0.7465,0.7779,0.8118,0.8474,0.8833,0.9185],""mean_az"":0.3000,""az"":[1.1419,1.1240,1.1009,1.0732,1.0418,1.0078,0.9723,0.9364,0.9012,0.8679,0.8376,0.8113,0.7897,0.7737,0.7637,0.7600,0.7628,0.7720,0.7872,0.8080,0.8337,0.8636,0.8965,0.9315,0.9674,1.0030,1.0373,1.0691,1.0973,1.1211,1.1397,1.1525],""mean_gx"":0.4000,""gx"":[1.0882,1.0523,1.0167,0.9824,0.9507,0.9224,0.8987,0.8801,0.8674,0.8609,0.8608,0.8671,0.8797,0.8981,0.9218,0.9499,0.9815,1.0157,1.0514,1.0873,1.1223,1.1553,1.1853,1.2112,1.2322,1.2476,1.2570,1.2600,1.2565,1.2468,1.2309,1.2096],""mean_gy"":0.5000,""gy"":[1.0086,0.9877,0.9723,0.9630,0.9600,0.9635,0.9734,0.9892,1.0106,1.0369,1.0671,1.1003,1.1354,1.1714,1.2069,1.2410,1.2724,1.3002,1.3235,1.3415,1.3536,1.3595,1.3589,1.3519,1.3387,1.3197,1.2956,1.2670,1.2351,1.2007,1.1650,1.1291],""mean_gz"":0.6000,""gz"":[1.0682,1.0815,1.1005,1.1247,1.1532,1.1852,1.2196,1.2554,1.2912,1.3261,1.3588,1.3884,1.4137,1.4342,1.4489,1.4576,1.4599,1.4558,1.4453,1.4288,1.4069,1.3802,1.3496,1.3162,1.2809,1.2450,1.2095,1.1757,1.1446,1.1172,1.0944,1.0770]}"
